"DATE","WEIGHT","TICKER"
"2021-01-29",0.00053049887928141,"DGX"
"2021-01-29",0.000583504486095096,"KMX"
"2021-01-29",0.00070328703183103,"TTWO"
"2021-01-29",0.0490330127460088,"AMZN"
"2021-01-29",0.000740669319583493,"ARE"
"2021-01-29",0.000594034240130551,"QRVO"
"2021-01-29",0.000148525240620951,"RL"
"2021-01-29",0.000433190953637667,"BXP"
"2021-01-29",0.000145016370803684,"SLG"
"2021-01-29",0.000933173115846988,"YUM"
"2021-01-29",0.000354525053790468,"CHRW"
"2021-01-29",0.000847179532947778,"MTD"
"2021-01-29",0.000534767554514018,"URI"
"2021-01-29",0.000674981443217802,"VRSN"
"2021-01-29",0.000298259497610164,"PWR"
"2021-01-29",0.00052300589390652,"AMCR"
"2021-01-29",0.000242977156148495,"NLSN"
"2021-01-29",0.000217903627124034,"NCLH"
"2021-01-29",0.00307832909233752,"AMT"
"2021-01-29",0.000525971345409278,"VTR"
"2021-01-29",0.00127024677794299,"CTSH"
"2021-01-29",NA,"CSGP"
"2021-01-29",0.000879367472332236,"RSG"
"2021-01-29",0.00209360081003021,"CCI"
"2021-01-29",0.00118732026167794,"EBAY"
"2021-01-29",0.00284377771199822,"GS"
"2021-01-29",0.00980304858629263,"NVDA"
"2021-01-29",0.0010995630946465,"APTV"
"2021-01-29",0.00242709418334917,"BKNG"
"2021-01-29",0.000368108074501806,"FFIV"
"2021-01-29",0.000909916599616427,"SBAC"
"2021-01-29",0.000245426665505985,"JNPR"
"2021-01-29",0.00325979251416407,"BLK"
"2021-01-29",0.000550919895140278,"AKAM"
"2021-01-29",0.00370132629207273,"CHTR"
"2021-01-29",0.00051418852401233,"EXPE"
"2021-01-29",0.00112391097159789,"A"
"2021-01-29",0.000402105307103715,"TDY"
"2021-01-29",0.000388645066580376,"PKG"
"2021-01-29",0.00156872021879708,"EW"
"2021-01-29",0.001320760014026,"MET"
"2021-01-29",NA,"ON"
"2021-01-29",0.000308246360628747,"NRG"
"2021-01-29",0.00267881891408209,"ISRG"
"2021-01-29",NA,"CRL"
"2021-01-29",0.00189766921580875,"ILMN"
"2021-01-29",0.00200958054740352,"EQIX"
"2021-01-29",0.0015240921900454,"MCO"
"2021-01-29",0.000267353498942781,"TPR"
"2021-01-29",0.00126265573562897,"ALGN"
"2021-01-29",0.000669499806942934,"GRMN"
"2021-01-29",0.00161051228723942,"GPN"
"2021-01-29",0.00241667629291665,"MDLZ"
"2021-01-29",0.000944834460974604,"PRU"
"2021-01-29",0.00487496660323699,"ACN"
"2021-01-29",0.000797346590063594,"WLTW"
"2021-01-29",0.000970849749369946,"ZBH"
"2021-01-29",0.00225122910644275,"ANTM"
"2021-01-29",0.00106562339631272,"CNC"
"2021-01-29",0.000410423213056194,"PFG"
"2021-01-29",0.000308450668346542,"AAP"
"2021-01-29",0.0071868799237428,"NFLX"
"2021-01-29",0.000917996232872969,"TDG"
"2021-01-29",0.00198856122794685,"CME"
"2021-01-29",0.000327241542341318,"WYNN"
"2021-01-29",0.000676325368229306,"NDAQ"
"2021-01-29",0.000476988377969943,"STX"
"2021-01-29",NA,"MOH"
"2021-01-29",0.000325506197283526,"LKQ"
"2021-01-29",0.000244928516760403,"AIZ"
"2021-01-29",0.00629367141116398,"CRM"
"2021-01-29",0.0006257124643586,"MKTX"
"2021-01-29",0.000445244760300605,"DPZ"
"2021-01-29",0.00951507763087105,"MA"
"2021-01-29",0.0167450472443248,"GOOGL"
"2021-01-29",0.018456942697722,"GOOG"
"2021-01-29",0.000455585975865575,"EXR"
"2021-01-29",NA,"SBNY"
"2021-01-29",NA,"MPWR"
"2021-01-29",0.00122923600000874,"DLR"
"2021-01-29",0.00111959273983609,"LVS"
"2021-01-29",0.000299955437075468,"MOS"
"2021-01-29",0.000435210263408025,"CE"
"2021-01-29",0.00109714776057661,"DXCM"
"2021-01-29",0.00105262114975312,"INFO"
"2021-01-29",0.00188783799215525,"ICE"
"2021-01-29",0.000269800951839487,"CF"
"2021-01-29",0.000202584190300629,"DISCA"
"2021-01-29",0.00036320109237332,"DISCK"
"2021-01-29",0.000711525887028623,"AMP"
"2021-01-29",0.000100562822096936,"UAA"
"2021-01-29",0.000105712797301996,"UA"
"2021-01-29",0.000460076797325519,"LDOS"
"2021-01-29",0.000439742596907839,"LYV"
"2021-01-29",0.00126217376120501,"CMG"
"2021-01-29",0.00233498491741741,"FIS"
"2021-01-29",0.0189400246070422,"FB"
"2021-01-29",0.000272961750048174,"FANG"
"2021-01-29",0.000902655526752623,"PSX"
"2021-01-29",0.0032299423515966,"NOW"
"2021-01-29",0.000279061291677108,"WU"
"2021-01-29",0.000162330679437944,"HBI"
"2021-01-29",NA,"FSLR"
"2021-01-29",0.000362983233106252,"IPGP"
"2021-01-29",0.000497979915546661,"BR"
"2021-01-29",0.00121427915224273,"TEL"
"2021-01-29",0.00078170442148343,"DFS"
"2021-01-29",NA,"CXO"
"2021-01-29",0.000995214245035994,"MSCI"
"2021-01-29",0.000480401633485799,"ULTA"
"2021-01-29",0.000878602020260234,"AWK"
"2021-01-29",0.00998785788139775,"V"
"2021-01-29",0.00378070026516992,"PM"
"2021-01-29",0.00214363213630608,"ATVI"
"2021-01-29",0.000909367903753602,"VRSK"
"2021-01-29",0.00558460642403619,"AVGO"
"2021-01-29",0.000716196894930237,"FTNT"
"2021-01-29",NA,"GNRC"
"2021-01-29",0.000302074267112104,"CBOE"
"2021-01-29",0.000617085619597321,"FLT"
